text;labels
[C][N][Branch1_1][C][C][C@@Hexpl][C][Branch1_1][C][O][=C][Branch1_1][Branch1_2][C][Branch1_1][C][N][=O][C][Branch1_2][C][=O][C@@expl][Branch1_1][C][O][C][Branch1_1][C][O][=C][C][Branch1_2][C][=O][C][=C][Branch1_1][C][O][C][=C][C][=C][Ring1][Branch1_3][C][C@Hexpl][Ring1][N][C][C@@Hexpl][Ring2][Ring1][O][Ring2][Ring1][C];0
[C][C][O][C][Branch1_2][C][=O][O][C][Expl=Ring1][Branch1_2][C][O][C][Branch1_2][C][=O][C@@Hexpl][N][C][Branch1_2][C][=O][C@@Hexpl][Branch2_1][Ring1][C][N][C][Branch1_2][C][=O][C@Hexpl][Branch1_1][C][N][C][=C][C][=C][C][=C][Ring1][Branch1_2][C@Hexpl][Ring1][S][S][C][Ring2][Ring1][Ring1][Branch1_1][C][C][C];0
[C][C][#C][C@expl][Branch1_1][C][O][C][C][C@Hexpl][C@@Hexpl][C][C@Hexpl][Branch1_1][C][C][C][=C][C][Branch1_2][C][=O][C][C][C@expl][Ring1][Branch1_3][Branch1_1][C][C][C@Hexpl][Ring1][=N][C][C][C@@expl][Ring1][P][Ring2][Ring1][Branch1_1][C];1
[C][C][O][C][Branch1_2][C][=O][C][Branch1_2][C][=O][C][C][C][C][C][Cl];0
[N][C][=C][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch1_3][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2][F];1
[C][C][=N][C][Branch1_1][C][N][=N][C][Branch1_1][C][N][=C][Ring1][Branch2_1][C][=C][C][=C][Branch1_1][C][Cl][C][Branch1_1][C][Cl][=C][Ring1][Branch2_1];1
[C][C][Branch1_1][C][C][Branch1_1][C][C][C][=C][C][=C][Branch1_1][Branch2_1][O][C][C][C][O][Ring1][Ring1][C][=C][Ring1][O];1
[C][C][Branch1_2][C][=O][C@Hexpl][C][C][C@Hexpl][C@@Hexpl][C][=C][C][=C][C][Branch1_2][C][=O][C][C][C@@expl][Ring1][Branch1_3][Branch1_1][C][C][C@@Hexpl][Ring1][N][C][C][C@expl][Ring2][Ring1][Ring1][Ring1][S][C];1
[C][N][C][Branch1_2][C][=O][C][=C][Branch1_1][=N][N][=C][N][Ring1][Branch1_1][C][C][Branch1_1][C][O][C][O][N][Branch1_1][C][C][C][Ring1][S][=O];0
[C][=C][N][C][C][C][C][Ring1][Branch1_1][=O];0
[O][C][C][Branch1_1][Ring1][C][O][N][C@Hexpl][C][C@expl][Branch1_1][C][O][Branch1_1][Ring1][C][O][C@@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][O][C@Hexpl][Ring1][O][O];1
[C][C][C][C][C][C][C][C][C][C][C][C][Ring1][N];0
[C][C][=C][C][=C][C][Branch1_1][C][C][=C][Ring1][Branch1_3];1
[C][C][=C][C][=C][Branch1_1][C][N][C][Branch1_1][C][C][=C][Ring1][Branch2_1];1
[O][C][=C][C][=C][C][Branch1_1][C][Cl][=C][Ring1][Branch1_3];0
[O][=C][Branch1_1][C][O][C][=C][C][Branch1_1][Branch1_2][C][Branch1_2][C][=O][O][=C][C][Branch1_1][Branch2_2][S][Branch1_2][C][=O][Branch1_2][C][=O][O-expl][=C][Ring1][=N];0
[N][C][=C][Branch1_1][Branch2_2][S][Branch1_2][C][=O][Branch1_2][C][=O][O-expl][C][=C][Branch1_1][C][Br][C][=C][Ring1][O][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Ring1][O][=O];1
[C][C][Branch1_1][C][C][C][C][O][N][=O];0
[C][C][Branch1_2][C][=O][C][Branch1_1][C][C][C];0
[O][=C][C][=C][C][=C][C][=C][Ring1][Branch1_2][N+expl][Branch1_2][C][=O][O-expl];1
[O][=C][C][=C][C][=C][Branch1_1][Branch1_2][N+expl][Branch1_2][C][=O][O-expl][C][=C][Ring1][Branch2_2];1
[C][O][C][=C][C][Branch1_1][Ring1][O][C][=N][C][Branch2_1][Ring2][Ring1][O][C][=C][C][=C][C][Branch2_1][Ring1][C][O][C][=N][C][Branch1_1][Ring1][O][C][=C][C][Branch1_1][Ring1][O][C][=N][Ring1][Branch2_3][=C][Ring1][P][C][Branch1_2][C][=O][O-expl][=N][Ring2][Ring1][=N];0
[C][C][Branch1_1][C][C][=C][C@@Hexpl][C@@Hexpl][Branch2_1][Ring1][Branch2_2][C][Branch1_2][C][=O][O][C][C][=C][O][C][Branch1_1][Branch2_3][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][=C][Ring1][N][C][Ring2][Ring1][Ring1][Branch1_1][C][C][C];0
[C][C][C][C][C][O][C][=C][C][=C][Branch1_1][Branch2_3][N][S][Branch1_1][C][C][Branch1_2][C][=O][=O][C][=C][Ring1][O][C][Expl=Ring1][=C][C][Branch1_2][C][=O][C][=C][C][=C][Branch1_1][S][O][C][C][C][N][Branch1_1][Branch1_1][C][C][C][C][C][C][C][C][C][=C][Ring2][Ring1][Ring1];1
[C][C][C][C][C][C][C][N][Branch1_1][Ring1][C][C][C][C][C][C][Branch1_1][C][O][C][=C][C][=C][Branch1_1][Branch2_3][N][S][Branch1_1][C][C][Branch1_2][C][=O][=O][C][=C][Ring1][O].[C][C][C][C][C][C][C][N][Branch1_1][Ring1][C][C][C][C][C][C][Branch1_1][C][O][C][=C][C][=C][Branch1_1][Branch2_3][N][S][Branch1_1][C][C][Branch1_2][C][=O][=O][C][=C][Ring1][O];0
[C][O][C][=C][C][Branch2_1][Branch1_1][Branch2_3][C@@Hexpl][C][=C][C][=C][Branch2_1][Ring2][N][C][=C][Ring1][Branch1_2][C][Branch2_1][Ring1][Branch1_3][O][C@@Hexpl][O][C@@Hexpl][C][O][C@@Hexpl][Branch1_1][C][C][O][C@Hexpl][Ring1][Branch1_3][C@Hexpl][Branch1_1][C][O][C@Hexpl][Ring1][N][O][C][C][O][C][Branch1_2][C][=O][C@@Hexpl][Ring1][Branch1_2][Ring2][Ring1][N][O][C][O][Ring2][Ring1][N][=C][C][Branch1_1][Ring1][O][C][=C][Ring2][Ring2][Branch1_3][O][P][Branch1_2][C][=O][Branch1_1][C][O][O];1
[C][C@Hexpl][N][C][C][=C][C][Branch2_1][Ring2][Branch1_2][C][=C][C][=C][C][Branch1_2][C][=O][C][Branch1_1][Branch1_2][C][Branch1_2][C][=O][O][=C][N][Branch1_1][Branch1_2][C][C][C][Ring1][Ring1][C][Ring1][=N][=C][Ring1][P][O][C][Branch1_1][C][F][F][=C][C][=C][Ring2][Ring1][O][Ring2][Ring1][=C];0
[C][N][C][Branch1_2][C][=O][C][N][Branch2_1][Ring1][#C][C][C][N][Branch2_1][Ring1][Ring1][C][C][N][Branch1_1][Branch1_3][C][C][Branch1_2][C][=O][O-expl][C][C][Branch1_2][C][=O][N][C][C][C][Branch1_2][C][=O][O-expl][C][C][Branch1_2][C][=O][O-expl].[Gd+3expl];0
[N][C][=C][C][=C][Branch1_1][P][S][Branch1_2][C][=O][Branch1_2][C][=O][N-expl][C][=N][C][=C][C][=N][Ring1][Branch1_2][C][=C][Ring1][S].[Ag+expl];0
[C][O][C][Branch1_2][C][=O][C][=C][Branch1_1][C][C][N][C][Branch1_1][C][C][=C][Branch1_1][N][C][Branch1_2][C][=O][O][C][C][Branch1_1][C][C][=O][C][Ring1][#C][C][=C][C][=C][C][=C][Ring1][Branch1_2][N+expl][Branch1_2][C][=O][O-expl];1
[C][=C][/C][Branch2_2][Ring2][Branch1_1][=C][\C][=C][/C][C][C][C@expl][Branch1_1][C][C][C@@Hexpl][Branch1_1][S][C@Hexpl][Branch1_1][C][C][O][C][C][C][Branch1_1][C][C][Branch1_1][C][C][O][C][C][C@@Hexpl][Ring2][Ring1][Ring1][Ring1][#C][C][C@@Hexpl][Branch1_1][C][O][C][C@@Hexpl][Ring2][Ring1][N][O];1
[C][C][N][=C][Branch2_1][Ring1][Branch1_2][C][=C][C][=C][Branch1_1][Branch2_1][O][C][C][Branch1_1][C][C][C][C][Branch1_1][Ring1][C][#N][=C][Ring1][=N][S][C][Expl=Ring2][Ring1][C][C][Branch1_2][C][=O][O];1
[C][O][C][=C][C][=C][Branch1_1][=N][C][Branch1_2][C][=O][N][C][C][C][C][Ring1][Branch1_1][=O][C][=C][Ring1][=C];0
[C][C][Branch1_1][C][C][Branch1_1][C][C][N][C][C][Branch1_1][C][O][C][=C][C][=C][Branch1_1][C][O][C][Branch1_1][Ring1][C][O][=N][Ring1][Branch2_2];0
[C][C][Branch1_1][C][N][C][Branch1_2][C][=O][O][C][Branch1_1][C][C][Branch1_1][C][C][C][C][=C][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch1_3];0
[C][C][=C][Branch1_1][C][C][C][Branch1_2][C][=O][C][Branch1_1][=C][C][C][C][C][C][#C][C][C][C][C][#C][C][O][=C][Branch1_1][C][C][C][Ring2][Ring1][Branch1_2][=O];1
[C][=C][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][O][C][C][Branch1_1][C][O][C][N][C][Branch1_1][C][C][C];0
[C][C][Branch1_1][C][C][Branch1_1][C][C][C][=N][N][=C][Branch1_1][P][N][S][Branch1_2][C][=O][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2][S][Ring1][#C];1
[C][C][=C][C][=C][C][Branch1_2][Branch1_1][=C][Ring1][Branch1_2][N][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Ring1][=N][=O];1
[C][C][N][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][Branch1_1][C][N][=C][C][=C][Ring1][Branch1_3][Ring1][=C];1
[C][C][N][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][Branch1_1][C][N][=C][C][=C][Ring1][Branch1_3][Ring1][=C];1
[C][C][O][C][=C][C][=C][Branch1_1][Branch1_3][N][C][Branch1_1][C][C][=O][C][=C][Ring1][Branch2_3][N];1
[N][C][=C][Branch1_1][C][Br][C][=C][Branch1_1][C][Br][C][=C][Ring1][Branch2_1][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Ring1][O][=O];1
[N][C][=N][N][=C][Branch1_1][#C][C][=C][C][=C][Branch1_1][Branch1_2][N+expl][Branch1_2][C][=O][O-expl][O][Ring1][Branch2_1][O][Ring1][=N];1
[C][C][C][C][C][C][C][C][C][C][C][C][C][C][Br];0
[C][C][O][C][N][C][Branch1_1][N][C][=C][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch1_3][=C][Branch1_1][Ring1][C][#N][C][Branch1_1][C][Br][=C][Ring1][#C][C][Branch1_1][C][F][Branch1_1][C][F][F];1
[C][N][C][=C][Branch1_1][Branch1_2][S][Branch1_1][C][C][=O][C][Branch1_2][C][=O][C][=C][C][=C][Branch1_1][C][F][C][=C][Ring1][Branch1_3][Ring1][#C];0
[C][=C][C][=C][C][Branch1_1][O][C][C][C][C][C][N][C][C][Ring1][Branch1_2][=C][NHexpl][C][Ring1][=N][=C][Ring1][P];1
[C][C][Branch1_2][C][=O][C][=C][C][=C][Branch1_1][#C][O][C][C][Branch1_2][C][=O][N][C][C][C][C][C][Ring1][Branch1_2][C][=C][Ring1][S];1
[C][/C][Branch1_2][Ring1][=N][\O][C][=C][C][=C][Branch1_1][#C][O][C][C][Branch1_2][C][=O][N][C][C][C][C][C][Ring1][Branch1_2][C][=C][Ring1][S];1
[O][=C][Branch1_1][C][O][C][C][C][C][C][C][N][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][Ring1][#C];1
[O][=C][Branch1_1][C][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][O][C][=C][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch1_3][Cl];0
[C][C][C][O][C][Branch1_2][C][=O][C][C][=C][C][=C][Branch1_1][=C][O][C][C][Branch1_2][C][=O][N][Branch1_1][Ring1][C][C][C][C][C][Branch1_1][Ring1][O][C][=C][Ring1][P];0
[C][C][C][Branch1_2][C][=O][O][C@Hexpl][C@@Hexpl][Branch1_1][Branch2_2][N][C][C][C][C][C][Ring1][Branch1_2][C][C@Hexpl][C@@Hexpl][C][C][C@Hexpl][C][C@Hexpl][Branch1_1][Branch1_3][O][C][Branch1_1][C][C][=O][C@@Hexpl][Branch1_1][Branch2_2][N][C][C][C][C][C][Ring1][Branch1_2][C][C@expl][Ring1][S][Branch1_1][C][C][C@Hexpl][Ring2][Ring1][Branch1_1][C][C][C@@expl][Ring2][Ring1][Branch2_2][Ring2][Ring2][C][C];0
[C][O][C][=C][C][=C][C][Branch1_1][S][C][Branch1_2][C][=O][C][=C][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch1_3][=C][Branch1_1][C][C][N][Branch1_1][Branch1_3][C][C][Branch1_2][C][=O][O][C][Ring2][Ring1][Ring1][=C][Ring2][Ring1][Branch1_3];1
[C][C][=N][C][Branch1_1][Branch1_2][N+expl][Branch1_2][C][=O][O-expl][=C][N][Ring1][Branch2_1][C][=C][C][=C][Branch1_1][Branch1_2][N+expl][Branch1_2][C][=O][O-expl][C][=C][Ring1][Branch2_2];0
[C][O][C@@expl][C@Hexpl][Branch1_1][Branch2_1][C][O][C][Branch1_1][C][N][=O][C][=C][Branch1_1][P][C][Branch1_2][C][=O][C][Branch1_1][C][C][=C][Branch1_1][C][N][C][Ring1][Branch2_2][=O][N][Ring2][Ring1][C][C][C@@Hexpl][N][C@@Hexpl][Ring1][Ring1][Ring2][Ring1][Branch1_2];1
[O][=Moexpl][Branch1_2][C][=O][=O];0
[C][C][O][P][Branch1_2][C][=S][Branch1_1][C][S][O][C][C];0
[C][N][=C][NHexpl][N][Expl=Ring1][Branch1_1];0
[Cl][C][Branch1_1][C][Cl][C][Branch1_1][C][Cl][C][Branch1_1][C][Cl][C][Branch1_1][C][Cl][C][Branch1_1][C][Cl][Branch1_1][C][Cl][C][Branch1_1][C][Cl][C][Ring1][Branch2_3][Branch1_1][C][Cl][C][Ring1][S][Branch1_1][C][Cl][C][Ring1][Branch1_3][Branch1_1][C][Cl][C][Ring2][Ring1][C][Ring1][=C][Cl];0
[C][C][C][C][C][C][C][C][/C][=C][\C][C][C][C][C][C][C][C][Branch1_1][C][N][=O];1
[C][N][C][Branch1_2][C][=O][O][C][=C][C][Branch1_1][C][C][=C][Branch1_1][Branch1_2][N][Branch1_1][C][C][C][C][Branch1_1][C][C][=C][Ring1][O];0
[C][C][=C][C][Branch1_2][C][=O][NHexpl][C][Branch1_2][C][=S][NHexpl][Ring1][Branch2_1];1
[C][C][C][C][C][Branch1_1][Ring1][C][C][C][O][P][Branch1_2][C][=O][Branch1_1][C][O][O][C][C][Branch1_1][Ring1][C][C][C][C][C][C];1
[C][C@@Hexpl][C][C@Hexpl][C@@Hexpl][C][C][C][=C][C][Branch1_2][C][=O][C][=C][C@expl][Ring1][Branch1_3][Branch1_1][C][C][C@@expl][Ring1][N][Branch1_1][C][Cl][C@@Hexpl][Branch1_1][C][O][C][C@expl][Ring2][Ring1][C][Branch1_1][C][C][C@@expl][Ring2][Ring1][Branch1_2][Branch1_1][=N][O][C][Branch1_2][C][=O][C][=C][C][=C][O][Ring1][Branch1_1][C][Branch1_2][C][=O][C][Cl];1
[C][C][C][Branch1_1][C][C][Branch1_1][C][C][C][=C][C][=C][Branch1_1][C][O][C][=C][Ring1][Branch1_3];1
[C][C][=C][Branch1_1][C][N][C][=C][C][=C][Ring1][Branch1_3][Cl];0
[C][C][=C][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch1_3];0
[C][C][Branch1_1][C][C][Branch2_1][Ring1][C][C][=C][C][Branch1_1][C][Cl][=C][Branch1_1][C][O][C][Branch1_1][C][Cl][=C][Ring1][Branch2_2][C][=C][C][Branch1_1][C][Cl][=C][Branch1_1][C][O][C][Branch1_1][C][Cl][=C][Ring1][Branch2_2];1
[N][C][=C][C][=C][Branch1_1][C][Br][C][=C][Ring1][Branch1_3];1
[C][C][C][C][O][C][Branch1_2][C][=O][C][C][C][C][C][Branch1_2][C][=O][O][C][C][C][C];0
[C][C][=C][C][=C][Branch1_1][C][O][C][Branch1_1][C][C][=C][Ring1][Branch2_1];0
[C][O][C][=C][C][=C][Branch2_1][Ring2][C][C][C][N][Branch1_1][C][C][C][C][C][N][C][C][C][=C][C][Branch1_1][Ring1][O][C][=C][Branch1_1][Ring1][O][C][C][=C][Ring1][Branch2_3][C][C][Ring1][#C][=O][C][=C][Ring2][Ring1][=N][O][C];0
[C][C][=C][C][=C][Branch1_1][C][O][C][=C][Ring1][Branch1_3];1
[C][C][=C][C][=C][Branch1_1][C][C][C][=C][Ring1][Branch1_3];0
[C][O][C][=C][C][=C][Branch2_1][Branch1_1][Branch1_3][S][Branch1_2][C][=O][Branch1_2][C][=O][N][C][=C][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch1_3][C@@expl][Branch1_1][C][O][Branch1_1][Branch2_3][C][=C][C][=C][C][=C][Ring1][Branch1_2][Cl][C@Hexpl][Ring2][Ring1][C][C][Branch1_2][C][=O][N][C][C][C][C@@Hexpl][Ring1][Branch1_1][C][Branch1_1][C][N][=O][C][=C][Ring2][Ring2][Branch1_1][O][C];0
[O][=PHexpl][Branch1_1][Branch2_3][O][C][=C][C][=C][C][=C][Ring1][Branch1_2][O][C][=C][C][=C][C][=C][Ring1][Branch1_2];1
[C][NH+expl][Branch1_1][C][C][C][C][C][Branch1_1][N][C][=C][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch1_3][C][=C][C][=C][C][=N][Ring1][Branch1_2];0
[C][C][C][N][C][Branch1_2][C][=O][N][S][Branch1_2][C][=O][Branch1_2][C][=O][C][=C][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch1_3];0
[O][=Crexpl][O][Crexpl][=O];0
[Cr+3expl];0
[O][=C][C][=C][C][=C][C][Branch1_1][C][O][=C][Ring1][Branch1_3][C][Branch1_2][C][=O][C][=C][Branch1_1][C][O][C][=C][C][=C][Ring1][Branch1_3][Ring1][P];1
[C][N][/C][Branch1_2][Ring2][=N][\C][#N][N][C][C][S][C][C][N][=C][NHexpl][C][Expl=Ring1][Branch1_1][C];0
[C][C][C][C][N][S][Branch1_2][C][=O][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[C][=C][Branch1_1][C][C][C][=C][C][=C][C][Branch1_1][Branch1_2][C][Branch1_2][C][=C][C][=C][Ring1][Branch2_2];0
[C][C][=C][C][Branch1_2][C][=O][O];0
[C][C][O][C][Branch1_2][C][=O][C][Branch1_1][C][C][O][C][Ring1][Branch2_1][=O];0
[N][C][=C][C][=C][Branch1_1][C][N][C][=C][Ring1][Branch1_3][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Ring1][O][=O];1
[C][C][Branch1_1][C][C][N][C][=C][C][=C][Branch1_1][Branch1_3][N][C][Branch1_1][C][C][C][C][=C][Ring1][Branch2_3][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Ring1][O][=O];1
[O][C][C][C][C][C][O];1
[C][C][Branch1_1][C][C][Branch1_1][C][C][C][=C][C][Branch1_1][Branch1_2][N+expl][Branch1_2][C][=O][O-expl][=C][C][Branch1_1][Branch1_2][N+expl][Branch1_2][C][=O][O-expl][=C][Ring1][N][O];1
[C][N][C][Branch1_2][C][=N][N][C][Branch1_2][C][=O][N][C][=C][Branch1_1][C][C][C][=C][C][=C][Ring1][Branch1_3][C];0
[C][S][C][=C][C][=C][Branch2_1][Ring1][=N][/C][=C][/C][Branch1_1][C][C][=C][Branch1_1][Branch1_3][C][C][Branch1_2][C][=O][O][C][=C][C][Branch1_1][C][F][=C][C][=C][Ring1][Branch1_3][Ring1][#C][C][=C][Ring2][Ring1][Branch1_2];1
[C][C][Branch1_1][Branch1_2][C][Branch1_2][C][=O][O][C][=C][C][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][C][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2][S][Ring1][=N];1
[C][C][Branch1_1][Branch1_2][C][Branch1_2][C][=O][O][C][=C][C][=C][Branch1_1][Branch2_2][C][C][C][C][C][C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][S][Ring1][Branch1_2];0
[C][C][C@expl][Branch1_1][C][O][C][C@Hexpl][C][N][Branch2_1][Branch1_3][Branch2_2][C][C][C][=C][Branch1_1][N][NHexpl][C][=C][C][=C][C][=C][Ring1][Branch2_2][Ring1][Branch1_2][C@@expl][Branch1_1][Branch1_3][C][Branch1_2][C][=O][O][C][Branch2_1][Branch1_1][Branch2_1][C][=C][C][=C][Branch1_1][Branch1_3][C][=C][Ring1][Branch1_2][O][C][N][Branch1_1][C][C][C@Hexpl][C@@expl][Branch1_1][C][O][Branch1_1][Branch1_2][C][Branch1_1][C][N][=O][C@Hexpl][Branch1_1][C][O][C@expl][Branch1_1][Ring1][C][C][C][=C][C][N][C][C][C@expl][Ring2][Ring1][Branch2_3][Ring2][Ring1][C][C@@Hexpl][Ring1][Branch1_1][Ring1][O][C][Ring2][Ring2][P][C][Ring2][Branch1_1][Branch1_1];1
[C][C][O][C][Branch1_2][C][=O][C][N][C@@Hexpl][Branch2_1][Ring1][P][C][Branch1_2][C][=O][N][C][C][C@Hexpl][Ring1][Ring2][C][Branch1_2][C][=O][N][C][C][=C][C][=C][Branch1_1][Branch1_3][/C][Branch1_1][C][N][=N][/O][C][=C][Ring1][Branch2_3][C][C][C][C][C][C][Ring1][Branch1_2];0
[C][O][C][=C][C][=N][C][Branch2_1][Ring1][Branch1_2][N][C][C][N][Branch1_1][N][C][Branch1_2][C][=O][C][=C][C][=C][O][Ring1][Branch1_1][C][C][Ring1][=N][=N][C][Branch1_1][C][N][=C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][Branch2_1][O][C];0
[NH3+expl][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[N][C][Branch1_2][C][=S][C][=C][Branch1_1][C][Cl][C][=C][C][=C][Ring1][Branch1_3][Cl];0
[C][C][Branch1_1][C][C][C][=C][C][=C][Branch1_1][Branch2_2][S][Branch1_2][C][=O][Branch1_2][C][=O][O-expl][C][=C][Ring1][Branch2_3];0
[C][C][C][C][C][C][C][C][C][C][C][C][Branch1_2][C][=O][O][C][C][Branch1_1][C][C][O][C][Branch1_2][C][=O][C][C][C][C][C][Branch1_2][C][=O][O];0
[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][S][Branch1_2][C][=O][Branch1_2][C][=O][O][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[C][C][C@Hexpl][Branch1_1][C][C][C][Branch1_2][C][=O][O][C@Hexpl][C][C@Hexpl][Branch1_1][C][O][C][=C][C][=C][C@Hexpl][Branch1_1][C][C][C@Hexpl][Branch2_1][Ring1][C][C][C][C@@Hexpl][Branch1_1][C][O][C][C@@Hexpl][Branch1_1][C][O][C][C][Branch1_2][C][=O][O-expl][C@Hexpl][Ring2][Ring1][C][Ring2][Ring1][Branch1_3];0
[N][C][C@Hexpl][O][C@Hexpl][Branch2_1][Ring2][Branch2_2][O][C@@Hexpl][C@@Hexpl][Branch1_1][C][N][C][C@@Hexpl][Branch1_1][C][N][C@Hexpl][Branch2_1][Ring1][Branch1_1][O][C@Hexpl][O][C@Hexpl][Branch1_1][Ring1][C][O][C@@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][N][C@Hexpl][Ring1][Branch2_3][O][C@Hexpl][Ring2][Ring1][Ring2][O][C@Hexpl][Branch1_1][C][O][C@@Hexpl][Branch1_1][C][O][C@@Hexpl][Ring2][Ring1][=C][O];0
[C][O][C][=C][C][=C][Branch1_1][Branch1_3][C][=C][Ring1][Branch1_2][O][C][C@@expl][C][C][N][C][C][=C][C][O][C@Hexpl][C][C][Branch1_2][C][=O][N][Ring2][Ring1][Ring2][C@Hexpl][Ring1][#C][C@Hexpl][Ring1][Branch1_3][C@Hexpl][Ring1][N][C][C@Hexpl][Ring1][S][Ring2][Ring1][Ring1];1
[C][=C][C][=N+expl][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][C][=C][C][=C][C][=N+expl][Ring1][Branch1_2][C][C][Ring1][O];1
[C][C@Hexpl][Branch1_1][Branch2_1][C][C][C][Branch1_2][C][=O][O][C@Hexpl][C][C][C@Hexpl][C@@Hexpl][C][Branch1_2][C][=O][C][C@@Hexpl][C][C][Branch1_2][C][=O][C][C][C@expl][Ring1][Branch1_3][Branch1_1][C][C][C@Hexpl][Ring1][=N][C][C][Branch1_2][C][=O][C@@expl][Ring2][Ring1][C][Ring2][Ring1][Branch1_1][C];0
[C][O][C][C][O][C][C][O][C][C][O][C];0
[C][N+expl][Branch1_1][C][C][Branch1_1][C][C][C][C][C][C][C][C][C][C][C][C][N+expl][Branch1_1][C][C][Branch1_1][C][C][C];0
[C][#C][C@expl][Branch1_1][C][O][C][C][C@Hexpl][C@@Hexpl][C][C][C][=C][C][O][N][=C][C][Expl=Ring1][Branch1_1][C][C@expl][Ring1][Branch2_2][Branch1_1][C][C][C@Hexpl][Ring1][=C][C][C][C@@expl][Ring2][Ring1][C][Ring2][Ring1][Branch1_2][C];1
[C][C][=C][C][=C][C][=C][Ring1][Branch1_2][Br];0
[C][O][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][C][=C][Branch1_1][C][O][C][=C][Branch1_1][N][C][Branch1_1][C][O][=C][Ring1][Branch2_1][C][Ring1][=N][=O][C][C@@expl][Branch1_1][C][O][Branch1_1][Branch1_2][C][Branch1_1][C][C][=O][C][C@@Hexpl][Ring1][#C][O][C@Hexpl][C][C@Hexpl][Branch1_1][C][N][C@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][C][O][Ring1][Branch2_2];1
[C][C][Branch1_1][C][O][C][C][C][C][N][C][Branch1_2][C][=O][C][=C][Branch1_1][Branch1_3][N][=C][N][Ring1][Branch1_1][C][N][Branch1_1][C][C][C][Ring1][N][=O];0
[C][C][=C][C][=C][Branch2_1][Branch1_1][Ring1][C][Branch1_2][C][=O][N][C][=C][C][=C][Branch1_1][Branch2_2][S][Branch1_2][C][=O][Branch1_2][C][=O][O][C][=C][C][Branch1_1][Branch2_2][S][Branch1_2][C][=O][Branch1_2][C][=O][O][=C][C][Branch1_1][Branch2_2][S][Branch1_2][C][=O][Branch1_2][C][=O][O][=C][Ring2][Ring1][Branch1_2][Ring1][=C][C][=C][Ring2][Ring1][#C][N][C][Branch1_2][C][=O][C][=C][C][=C][C][Branch2_1][Branch1_3][Branch1_3][N][C][Branch1_2][C][=O][N][C][=C][C][=C][C][Branch2_1][Branch1_2][Branch1_1][C][Branch1_2][C][=O][N][C][=C][C][Branch2_1][Branch1_1][Ring1][C][Branch1_2][C][=O][N][C][=C][C][=C][Branch1_1][Branch2_2][S][Branch1_2][C][=O][Branch1_2][C][=O][O][C][=C][C][Branch1_1][Branch2_2][S][Branch1_2][C][=O][Branch1_2][C][=O][O][=C][C][Branch1_1][Branch2_2][S][Branch1_2][C][=O][Branch1_2][C][=O][O][=C][Ring2][Ring1][Branch1_2][Ring1][=C][=C][C][=C][Ring2][Ring1][#C][C][=C][Ring2][Ring2][Branch2_2][=C][Ring2][Branch1_1][Ring1];0
[C][C][C][C][C][C][O][C][=C][C][=C][Branch1_1][S][C][Branch1_2][C][=N][N][Branch1_1][Branch1_1][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][Ring2][Ring1][Branch1_1][Ring1][Branch1_2];0
