,text,labels
2580,[N][C][C][N][C][C][N][C][Ring1][Branch1_1][=O],0.0
2581,[C][C][=C][Branch1_1][C][Br][C][Branch1_2][C][=O][C][Branch1_1][C][Br][=C][/C][Ring1][Branch2_2][=C][Branch1_1][P][\C][=C][C][=C][C][=C][Ring1][Branch1_2][S][Branch1_2][C][=O][Branch1_2][C][=O][O-expl][C][=C][C][Branch1_1][C][Br][=C][Branch1_1][C][O][C][Branch1_1][C][Br][=C][Ring1][Branch2_2][C],0.0
2582,[C][S][C][=N][C][=C][C][Branch1_1][C][Cl][=C][Branch1_1][=C][O][C][=C][C][=C][C][Branch1_1][C][Cl][=C][Ring1][Branch1_3][Cl][C][=C][Ring1][S][NHexpl][Ring2][Ring1][Ring1],1.0
2583,[O][=S][Branch1_2][C][=O][Branch1_1][C][O-expl][C][=C][C][Branch1_1][C][O][=C][Branch1_1][C][O][C][Branch1_1][Branch2_2][S][Branch1_2][C][=O][Branch1_2][C][=O][O-expl][=C][Ring1][N],0.0
2584,[C][O][C][Branch1_1][C][C][Branch1_1][C][C][C][C][C][C][Branch1_1][C][C][C][C][=O],0.0
2585,[N][C][Branch1_2][C][=O][C][=C][C][=C][Branch1_1][C][N][C][=C][Ring1][Branch1_3],0.0
2586,[Cl][P][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch1_1][C][Cl][Cl],0.0
2587,[C][C][C][Branch1_1][C][Cl][C][C][Branch1_1][C][Cl][C][Branch1_1][C][Cl][C][Branch1_1][C][Cl][C][Branch1_1][C][Cl][C][Branch1_1][C][C][Cl],0.0
2588,[C][=C][Siexpl][Branch1_1][C][C][Branch1_1][C][C][O][Siexpl][Branch1_1][C][C][Branch1_1][C][C][C][=C],0.0
2589,[N][N][C][Branch1_2][C][=O][C][=C][C][=C][C][Branch1_1][Branch1_3][C][Branch1_2][C][=O][N][N][=C][Ring1][Branch2_3],0.0
2590,[O][=N+expl][Branch1_1][C][O-expl][C][=C][C][=C][C][=C][C][=C][Ring1][Branch1_2],0.0
2591,[C][O][P][Branch1_2][C][=O][Branch1_1][Ring1][O][C][O][/C][Branch1_2][Ring1][=C][\Cl][C][=C][C][Branch1_1][C][Cl][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch2_1][Cl],1.0
2592,[C][C][O][P][Branch1_2][C][=O][Branch1_1][Branch2_3][S][C][=C][C][=C][C][=C][Ring1][Branch1_2][S][C][=C][C][=C][C][=C][Ring1][Branch1_2],0.0
2593,[C][N][C][C][C][C][C][Ring1][Branch1_2][C][C][N][C][=C][C][=C][C][=C][Ring1][Branch1_2][S][C][=C][C][=C][Branch1_1][Branch1_2][S][Branch1_1][C][C][=O][C][=C][Ring1][Branch2_2][Ring1][P],0.0
2594,[C][=C][C][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][S][C][=C][C][=C][C][=C][Ring1][Branch1_2][N][Ring1][O][C][C][C][N][C][C][C][Ring1][Branch1_2][C][C][Ring1][Branch1_2],1.0
2595,[C][C][C][C][Branch1_1][C][C][Branch1_1][Branch2_1][C][O][C][Branch1_1][C][N][=O][C][O][C][Branch1_1][C][N][=O],0.0
2596,[C][C@Hexpl][C][C@Hexpl][C@@Hexpl][C][C][C][=C][C][Branch1_2][C][=O][C][=C][C@expl][Ring1][Branch1_3][Branch1_1][C][C][C@Hexpl][Ring1][N][C][Branch1_2][C][=O][C][C@expl][Ring1][P][Branch1_1][C][C][C@@expl][Ring2][Ring1][Branch1_1][Branch1_1][C][O][C][Branch1_2][C][=O][C][O],0.0
2597,[C][C][=C][C][Branch1_1][C][C][=C][C][Branch1_1][=N][O][C][C][C][N][C][Branch1_2][C][=O][O][Ring1][Branch1_2][=C][Ring1][#C],0.0
2598,[N][#C][S][C][C][=C][C][=C][C][=C][Ring1][Branch1_2],0.0
2599,[O][=C][Branch2_1][Ring1][#C][O][C@@Hexpl][Branch1_1][Branch1_2][C][Branch1_2][C][=O][O][C@@Hexpl][Branch1_1][=C][O][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][O][C][=C][C][=C][C][=C][Ring1][Branch1_2],0.0
2600,[O][=C][Branch1_1][C][O-expl][C@Hexpl][Branch1_1][C][O][C@@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][O][C][O].[O][=C][Branch1_1][C][O-expl][C@Hexpl][Branch1_1][C][O][C@@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][O][C][O].[Ba+2expl],0.0
2601,[O][=C][Branch1_1][Ring1][C][O][C@@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][O][C@@Hexpl][Branch1_1][C][O][C][Branch1_2][C][=O][O-expl].[O][=C][Branch1_1][Ring1][C][O][C@@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][O][C@@Hexpl][Branch1_1][C][O][C][Branch1_2][C][=O][O-expl],0.0
2602,[O][=S][Branch1_2][C][=O][Branch1_1][C][O][C][=C][C][Branch1_1][C][Cl][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch2_1][Cl],0.0
2603,[C][N][C].[O][=C][Branch1_1][C][O][C][O][C][=C][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch1_3][Cl],0.0
2604,[N][C][C][=C][N][Branch1_1][S][C@@Hexpl][O][C@Hexpl][Branch1_1][Ring1][C][O][C@@Hexpl][Branch1_1][C][O][C@@Hexpl][Ring1][Branch2_1][O][C][Branch1_2][C][=O][N][Expl=Ring1][S],0.0
2605,[C][C][=C][C][=C][Branch1_1][Branch2_2][C][Branch1_1][C][C][Branch1_1][C][C][O][C][=C][Ring1][Branch2_3],0.0
2606,[C][C][C][C][Branch1_2][C][=O][O][C][Branch1_2][C][=O][C][C][C],0.0
2607,[C][C][Branch1_1][C][C][=C][C][C][/C][Branch1_1][C][C][=C][\C][O],0.0
2608,[C][O][C][=C][C][Branch1_1][S][C][=C][C][=C][Branch1_1][C][N][C][Branch1_1][Ring1][O][C][=C][Ring1][Branch2_2][=C][C][=C][Ring1][#C][N],0.0
2609,[C][C][C][C][C][C][C][Branch1_1][C][O][C][C][C][C][C][C][C][C][C][C][C][Branch1_2][C][=O][O],0.0
2610,[C][C][C][C][O][C][Branch1_2][C][=O][/C][=C][\C][Branch1_2][C][=O][O][C][C][C][C],0.0
2611,[C][C][Branch1_1][C][C][=C][C][C][/C][Branch1_1][C][C][=C][/C][O],0.0
2612,[C][C][Branch1_1][C][C][=C][C][C][C][Branch1_1][C][C][C][C][O],0.0
2613,[C][C][C][C][C][C][C][C][N+expl][Branch1_1][C][C][Branch1_1][C][C][C][C][C][C][C][C][C][C],0.0
2614,[C][C][C][C][O][N][=O],0.0
2615,[C][N][C@Hexpl][C][C][C@@Hexpl][Ring1][Branch1_1][C][C@Hexpl][Branch2_1][Ring1][Ring1][O][C][Branch1_2][C][=O][C][Branch1_1][Ring1][C][O][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Ring2][Ring1][Ring1].[C][N][C@Hexpl][C][C][C@@Hexpl][Ring1][Branch1_1][C][C@Hexpl][Branch2_1][Ring1][Ring1][O][C][Branch1_2][C][=O][C][Branch1_1][Ring1][C][O][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Ring2][Ring1][Ring1],0.0
2616,[C][C@@Hexpl][Branch1_1][C][O][C@Hexpl][C][Branch1_2][C][=O][N][C][Branch1_1][Branch1_2][C][Branch1_2][C][=O][O][=C][Branch2_1][Ring1][Branch1_1][S][C@@Hexpl][C][N][C@Hexpl][Branch1_1][O][C][N][S][Branch1_1][C][N][Branch1_2][C][=O][=O][C][Ring1][O][C@Hexpl][Branch1_1][C][C][C@Hexpl][Ring2][Ring1][Branch2_1][Ring2][Ring1][Branch1_1],0.0
2617,[C][=C][N][=C][C][=N][Ring1][Branch1_2],0.0
2618,[C][C][S][Ring1][Ring1],0.0
2619,[O][=C][NHexpl][C][=N][C][=C][C][=C][C][=C][Ring1][Branch2_3][Ring1][Branch1_2],0.0
2620,[O][=C][Branch1_1][N][C][Branch1_2][C][=O][C][=C][C][=C][O][Ring1][Branch1_1][C][=C][C][=C][O][Ring1][Branch1_1],0.0
2621,[C][C][Branch1_2][C][=O][O][C][C][Branch1_2][C][=O][N][C][C][C][O][C][=C][C][=C][C][Branch1_1][Branch2_3][C][N][C][C][C][C][C][Ring1][Branch1_2][=C][Ring1][=N],0.0
2622,[C][N][C][C@Hexpl][Branch1_1][C][O][C][=C][C][=C][Branch1_1][C][O][C][Branch1_1][C][O][=C][Ring1][Branch2_1],0.0
2623,[O][=C][C][=C][C][=C][C][=C][Ring1][Branch1_3][O],1.0
2624,[N][=C][Branch1_1][C][N][N][C][C][C][C][C@@Hexpl][N][C][Branch1_2][C][=O][C][C][S][S][C][C@@Hexpl][Branch1_1][Branch1_2][C][Branch1_1][C][N][=O][N][C][Branch1_2][C][=O][C@@Hexpl][C][C][C][N][Ring1][Branch1_1][C][Branch1_2][C][=O][C@Hexpl][Branch1_1][#C][C][C][=C][NHexpl][C][=C][C][=C][C][=C][Ring1][Branch2_2][Ring1][Branch1_2][N][C][Branch1_2][C][=O][C@Hexpl][Branch1_1][Branch1_3][C][C][Branch1_2][C][=O][O][N][C][Branch1_2][C][=O][C][N][C][Ring2][Ring2][S][=O],0.0
2625,[C][C][C][N][Branch2_1][Ring1][Ring1][C][C][O][C][=C][Branch1_1][C][Cl][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch2_1][Cl][C][Branch1_2][C][=O][N][C][=C][N][=C][Ring1][Branch1_1],1.0
2626,[C][S][C][=N][C][Branch1_1][Branch1_3][N][C][Branch1_1][C][C][C][=N][C][Branch1_1][Branch1_3][N][C][Branch1_1][C][C][C][=N][Ring1][=C],0.0
2627,[C][C][Branch1_1][C][C][N][Branch1_1][Branch1_3][C][Branch1_2][C][=O][C][Cl][C][=C][C][=C][C][=C][Ring1][Branch1_2],0.0
2628,[N][C@@Hexpl][Branch2_1][Ring1][Branch1_1][C][C][=C][C][=C][Branch1_1][Branch2_3][N][Branch1_1][Ring2][C][C][Cl][C][C][Cl][C][=C][Ring1][=N][C][Branch1_2][C][=O][O],0.0
2629,[C][N][Branch2_1][Ring1][Ring2][C][C][=C][C][=C][Branch1_1][Branch2_2][C][Branch1_1][C][C][Branch1_1][C][C][C][C][=C][Ring1][Branch2_3][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][Branch2_3][Ring1][Branch1_2],0.0
2630,[C][C@@expl][C][=C][C][C@Hexpl][Ring1][Branch1_1][C@@Hexpl][C][C][C@Hexpl][C][C][Branch1_2][C][=O][C][C][C@expl][Ring1][Branch1_3][Branch1_1][C][C][C@Hexpl][Ring1][N][C][C][Ring2][Ring1][Ring1],0.0
2631,[C][=C][C][C][=C][C][Branch1_1][Ring1][O][C][=C][Branch1_1][C][O][C][Branch1_1][Branch2_2][C][Branch1_2][C][=O][N][C][C][O][=C][Ring1][#C],0.0
2632,[N][C][=N][C][Branch1_2][C][=O][C][N][=C][N][Branch1_1][Branch2_3][C][C][C][Branch1_1][Ring1][C][O][C][O][C][Expl=Ring1][N][NHexpl][Ring1][P],0.0
2633,[C][C][N][Branch1_1][Ring1][C][C][C][C][N][C][Branch1_2][C][=O][C][C][Branch1_1][C][C][=N][C][Branch2_1][Ring1][Branch1_1][/C][=C][\C][Branch1_2][C][=O][N][C][=C][C][=C][Branch1_1][C][F][C][=C][Ring1][Branch1_3][Ring1][O][=C][Ring2][Ring1][C][C].[O][=C][Branch1_1][C][O][C][C][Branch1_1][C][O][C][Branch1_2][C][=O][O],0.0
2634,[C][C][Branch1_1][C][C][C][C@Hexpl][Branch2_1][Branch2_1][Branch2_3][N][C][Branch1_2][C][=O][C@@Hexpl][Branch1_1][#C][C][C][=C][NHexpl][C][=C][C][=C][C][=C][Ring1][Branch2_2][Ring1][Branch1_2][N][C][Branch1_2][C][=O][C@Hexpl][Branch1_1][=N][C][C][=C][C][=C][Branch1_1][C][O][C][=C][Ring1][Branch1_3][N][C][Branch1_2][C][=O][C@Hexpl][Branch1_1][Ring1][C][O][N][C][Branch1_2][C][=O][C@Hexpl][Branch1_1][#C][C][C][=C][NHexpl][C][=C][C][=C][C][=C][Ring1][Branch2_2][Ring1][Branch1_2][N][C][Branch1_2][C][=O][C@Hexpl][Branch1_1][Branch2_2][C][C][=C][NHexpl][C][=N][Ring1][Branch1_1][N][C][Branch1_2][C][=O][C@@Hexpl][C][C][C][Branch1_2][C][=O][N][Ring1][Branch1_2][C][Branch1_2][C][=O][N][C@@Hexpl][Branch1_1][Branch2_3][C][C][C][N][C][Branch1_2][C][=N][N][C][Branch1_2][C][=O][N][C][C][C][C@@Hexpl][Ring1][Branch1_1][C][Branch1_2][C][=O][N][C][C][Branch1_1][C][N][=O].[O][=C][Branch1_1][C][O][C][=C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Branch2_1][Ring1][Branch2_3][C][C][=C][Branch1_1][C][O][C][Branch1_1][Branch1_2][C][Branch1_2][C][=O][O][=C][C][=C][C][=C][C][=C][Ring1][=C][Ring1][Branch1_2][=C][Ring2][Ring1][Branch2_2][O],0.0
2635,[C][N][C][Branch2_1][Ring1][N][N][C][C][N][Branch1_1][Ring2][C][C][O][C][C][C][C][=C][C][=C][Branch1_1][Branch1_2][N+expl][Branch1_2][C][=O][O-expl][C][=C][Ring1][Branch2_2][=C][C][Branch1_2][C][=O][N][Branch1_1][C][C][C][Ring2][Ring1][O][=O],0.0
2636,[C][C][C][C][C][Branch1_2][C][=O][O][C][C][Branch1_2][C][=O][C@expl][Branch1_1][C][O][C][C][=C][Branch1_1][C][O][C][=C][Branch2_1][Ring2][=C][C][Branch1_1][C][O][=C][Ring1][Branch2_1][C@@Hexpl][Branch2_1][Ring1][#C][O][C@Hexpl][C][C@Hexpl][Branch1_1][=C][N][C][Branch1_2][C][=O][C][Branch1_1][C][F][Branch1_1][C][F][F][C@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][C][O][Ring1][#C][C][Ring2][Ring1][=N][C][Branch1_2][C][=O][C][=C][Branch1_1][Ring1][O][C][C][=C][C][=C][Ring1][Branch2_1][C][Ring2][Ring2][C][=O],0.0
2637,[O][=C][Branch2_1][Ring1][Branch2_2][C][S][Branch1_2][C][=O][C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][N][O],0.0
2638,[C][C][O][C][Branch1_2][C][=O][C][O][C][=C][C][=C][C][Branch1_1][C][C][=C][Branch1_1][Branch2_3][C][C][N][Branch1_1][Ring1][C][C][C][C][C][Branch1_2][C][=O][O][C][Ring1][#C][=C][Ring2][Ring1][Ring1][Cl],0.0
2639,[C][O][C@Hexpl][C][=C][O][C@@expl][Branch1_1][C][C][O][C][=C][Branch1_1][C][C][C][Branch1_1][C][O][=C][C][Branch1_2][Branch2_1][=C][Ring1][Branch2_1][C][Ring1][N][=O][C][=N][C][Branch1_1][S][C][C][N][Branch1_1][Branch1_3][C][C][Branch1_1][C][C][C][C][C][Ring1][Branch2_3][N][C][Ring1][=C][=C][Branch2_1][Ring2][#C][N][C][Branch1_2][C][=O][C][Branch1_1][C][C][=C][C][=C][C@Hexpl][Branch1_1][C][C][C@Hexpl][Branch1_1][C][O][C@@Hexpl][Branch1_1][C][C][C@@Hexpl][Branch1_1][C][O][C@@Hexpl][Branch1_1][C][C][C@Hexpl][Branch1_1][Branch1_3][O][C][Branch1_1][C][C][=O][C@@Hexpl][Ring2][Branch1_1][Branch2_1][C][C][Ring2][Ring2][=C][=O],0.0
2640,[C][C][=C][Branch1_1][C][O][C][=C][C][=C][Ring1][Branch1_3][C][Branch1_2][C][=O][N][C@@Hexpl][Branch1_1][O][C][S][C][=C][C][=C][C][=C][Ring1][Branch1_2][C@Hexpl][Branch1_1][C][O][C][N][C][C@Hexpl][C][C][C][C][C@Hexpl][Ring1][Branch1_2][C][C@Hexpl][Ring1][Branch2_3][C][Branch1_2][C][=O][N][C][Branch1_1][C][C][Branch1_1][C][C][C],0.0
2641,[C][C][O][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2][O][C],0.0
2642,[C][C][C][C][C][C][C][O][C][Branch1_1][C][C][=O],0.0
2643,[C][C][Branch1_1][C][C][C][Branch1_2][C][=O][N][C][=C][C][=C][C][Branch1_1][=N][C][C][N][C][C][S][C][Ring1][Branch1_1][=N][Ring1][Branch2_1][=C][Ring1][=C],0.0
2644,[C][C][C][C][N][C][=C][N+expl][Branch1_1][C][C][=C][Ring1][Branch1_2].[O][=S][Branch1_2][C][=O][Branch1_1][P][N-expl][S][Branch1_2][C][=O][Branch1_2][C][=O][C][Branch1_1][C][F][Branch1_1][C][F][F][C][Branch1_1][C][F][Branch1_1][C][F][F],0.0
2645,[C][C][C][C][C][C][C][C][C][C][N][C][=C][N+expl][Branch1_1][C][C][=C][Ring1][Branch1_2],0.0
2646,[Br][C][=C][C][=C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][Ring1][N],0.0
2647,[O][C][C][Branch1_1][Ring1][C][Br][Branch1_1][Ring1][C][Br][C][Br],0.0
2648,[O][=C][Branch1_1][C][O][C][Branch1_1][C][Cl][Br],0.0
2649,[O][=C][Branch1_1][C][O][C][Branch1_1][C][Cl][Branch1_1][C][Cl][Br],0.0
2650,[N][C][=C][Branch1_1][C][Br][C][=C][Branch1_1][Branch1_2][N+expl][Branch1_2][C][=O][O-expl][C][=C][Ring1][Branch2_3][N+expl][Branch1_2][C][=O][O-expl],0.0
2651,[N][C][Branch1_1][Branch2_1][C][C][C][Branch1_2][C][=O][O][C][Branch1_2][C][=O][O],0.0
2652,[C][C][N+expl][=C][C][=C][C][=C][Ring1][Branch1_2],0.0
2653,[C][C][=N][C][Branch1_1][Branch2_2][C][C][C][C][C][C][Ring1][Branch1_2][=C][Branch2_1][Ring1][Branch1_2][C][=C][C][=C][Branch1_1][Branch2_2][S][Branch1_1][C][N][Branch1_2][C][=O][=O][C][Branch1_1][C][F][=C][Ring1][O][O][Ring2][Ring1][Branch1_2],0.0
2654,[C][C][Branch1_1][C][C][C][Branch1_2][C][=O][N][C][=C][C][=C][C][Branch1_1][Branch2_2][C][Branch1_1][C][F][Branch1_1][C][F][F][=C][Ring1][Branch2_3],0.0
2655,[C][C][=C][C][=C][Branch2_1][Ring2][Ring2][C][=C][Ring1][Branch1_2][C][C][Branch1_2][C][=O][C][S][C][=C][C][Expl=Ring1][Branch1_1][S][Branch1_2][C][=O][Branch1_2][C][=O][N][C][O][N][=C][Branch1_1][C][C][C][Expl=Ring1][Branch1_2][Cl][O][C][O][Ring2][Ring1][Branch2_3],0.0
2656,[C][C][C][C][C][Branch1_1][C][O][/C][=C][Branch1_1][C][C][/C][=C][/C][=C][/C][Branch1_2][C][=O][N][C][C][C][C][Ring1][Branch1_1][=O],0.0
2657,[C][C][C][C][N+expl][=C][C][=C][C][=C][Ring1][Branch1_2].[F][B-expl][Branch1_1][C][F][Branch1_1][C][F][F],0.0
2658,[C][C][O][C][C][N][C][Branch2_1][Ring2][Branch1_1][C][C][C][N][Branch2_1][Ring1][Branch2_2][C][C][C][=C][C][=C][Branch1_1][=N][C][Branch1_1][C][C][Branch1_1][C][C][C][Branch1_2][C][=O][O][C][=C][Ring1][N][C][C][Ring2][Ring1][Ring2][=N][C][=C][C][=C][C][=C][Ring1][Branch1_2][Ring2][Ring1][=N],0.0
2659,[C][C][C][Branch1_2][C][=O][O][C@@Hexpl][C][=C][C][C][C][C][Branch2_1][Ring1][Branch1_2][C][C][C][Branch1_1][C][C][C][Ring1][Branch1_3][C][C][C@@Hexpl][Ring1][Branch1_2][O][C][Branch1_2][C][=O][C][C][C][Ring2][Ring1][Ring1][C][C][Ring2][Ring1][Branch1_3],0.0
2660,[C][O][C][=C][C][=C][Branch1_1][Branch1_3][C][=C][Ring1][Branch1_2][O][C][C][Branch1_2][C][=O][C][C][Ring1][Branch2_3],0.0
2661,[O][=C][NHexpl][C][=C][C][=C][C][=C][Ring1][Branch1_2][N][Ring1][Branch2_2][C][C][C][N][C][C][Ring1][Branch1_2],0.0
2662,[O][C][C][C][C][C][C][Cl],0.0
2663,[C][O][C][Branch1_2][C][=O][C][Branch1_1][C][C][N][Branch1_1][=C][C][Branch1_2][C][=O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][Branch1_1][C][C][C][=C][C][=C][Ring1][Branch1_3][C],0.0
2664,[O][=C][NHexpl][C][=C][C][Branch1_1][C][Cl][=C][C][=C][Ring1][Branch1_3][N][Ring1][Branch2_3][C][C][C][N][C][C][Ring1][Branch1_2],0.0
2665,[C][=C][C][=C][Branch1_1][Branch2_2][C][=C][C][=C][C][=N][Ring1][Branch1_2][N][=C][Ring1][N],0.0
2666,[Cl][C][=C][C][=C][Branch2_1][Ring1][C][C][Branch1_1][Branch2_2][C][N][C][=N][C][=N][Ring1][Branch1_1][O][C][C][O][Ring1][O][C][Branch1_1][C][Cl][=C][Ring2][Ring1][C],0.0
2667,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1_2][C][=O][O][C][C@Hexpl][Branch1_1][C][O][C@Hexpl][O][C][Branch1_2][C][=O][C][Branch1_1][C][O][=C][Ring1][Branch1_3][O],0.0
2668,[O][=C][C@@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][O][C][O],0.0
2669,[O][=C][Branch1_1][=N][N][C][=C][C][=C][C][Branch1_1][C][Cl][=C][Ring1][Branch1_3][O][C][C][#C][C][Cl],0.0
2670,[C][S][C][=N][C][Branch1_1][Ring2][N][=N+expl][=N-expl][=N][C][Branch1_1][Branch1_3][N][C][Branch1_1][C][C][C][=N][Ring1][=N],0.0
2671,[C][N][C@Hexpl][C][C][C@@Hexpl][Ring1][Branch1_1][C][C][Branch2_1][Ring1][Ring1][O][C][Branch1_2][C][=O][C][=C][NHexpl][C][=C][C][=C][C][=C][Ring1][Branch2_2][Ring1][Branch1_2][C][Ring2][Ring1][Ring1],0.0
2672,[N][C][=C][C][=C][Branch2_1][Ring1][Branch2_1][S][Branch1_2][C][=O][Branch1_2][C][=O][N][C][=C][C][=N][N][Ring1][Branch1_1][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][Ring2][Ring1][Branch1_1],0.0
2673,[N][C][=C][C][=C][Branch1_1][P][S][Branch1_2][C][=O][Branch1_2][C][=O][N][C][=N][C][=C][C][=N][Ring1][Branch1_2][C][=C][Ring1][S],0.0
2674,[C][C][C][N][Branch2_1][Ring2][Branch2_1][C][=C][C][=C][Branch1_1][Branch1_2][C][=C][Ring1][Branch1_2][F][C][Branch1_2][C][=O][C][Branch1_1][Branch1_2][C][Branch1_2][C][=O][O][=C][N][Ring1][=N][C][=C][C][=C][Branch1_1][C][F][C][=C][Ring1][Branch1_3][F][C][C][N][Ring2][Ring1][=N],0.0
2675,[Cl][C][=C][C][=C][C][Branch1_1][C][Cl][=C][Ring1][Branch1_3][N][=C][N][C][C][N][Ring1][Branch1_1],0.0
2676,[C][=C][C][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][S][C][=C][C][=C][C][=C][Ring1][Branch1_2][Ring1][Branch2_3],0.0
2677,[O][C][=C][C][=C][C][=C][Ring1][Branch1_2][F],0.0
2678,[F][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],0.0
2679,[O][C][=C][C][=C][C][Branch1_1][Branch2_3][N][C][=C][C][=C][C][=C][Ring1][Branch1_2][=C][Ring1][=N],0.0
2680,[C][=C][C][C][=C][Branch1_1][C][C][C@@Hexpl][Branch2_1][Ring1][Branch1_3][O][C][Branch1_2][C][=O][C@@Hexpl][C@@Hexpl][Branch1_1][Branch1_3][C][=C][Branch1_1][C][C][C][C][Ring1][Branch1_3][Branch1_1][C][C][C][C][C][Ring2][Ring1][C][=O],0.0
2681,[C][C][Branch1_1][C][C][=C][C][Branch1_2][C][=O][C][=C][Branch1_1][C][C][C],0.0
2682,[C][C][Branch1_1][C][C][Branch1_1][Branch2_1][C][C][C][Branch1_2][C][=O][O][C][Branch1_2][C][=O][O],0.0
2683,[C][C][Branch1_2][C][=O][C][C][C][=C][Branch1_1][C][C][C][C][C][=C][Branch1_1][C][C][C],0.0
2684,[C][C][Branch1_1][C][C][Branch1_1][Branch1_3][C][C][Branch1_2][C][=O][O][C][Branch1_2][C][=O][O],0.0
2685,[C][C][Branch1_2][C][=O][C][Branch1_1][C][C][=O],0.0
2686,[C][C][Branch1_2][C][=O][C][=C][Branch1_1][C][C][C@@Hexpl][C][C@expl][Branch1_1][Ring2][C][Ring1][Branch1_3][C@@Hexpl][Branch1_1][Branch1_3][C][C][C@Hexpl][Ring1][Branch1_2][C][C][Ring1][Branch2_3][Branch1_1][C][C][C],0.0
2687,[C][=C][O][C][C][Branch1_1][C][C][C],0.0
2688,[C][=C][Branch1_1][C][C][C][Branch1_2][C][=O][O][C][C][O][C][C][O][C][C][O][C][Branch1_2][C][=O][C][Branch1_2][C][=C][C],0.0
2689,[C][C][Branch1_1][C][C][=C][C][=O],0.0
2690,[C][C][Branch1_1][C][C][Branch1_1][Ring1][C][#N][C][Branch1_1][C][C][Branch1_1][C][C][C][#N],0.0
2691,[C][N][Branch1_1][C][C][C][=C][C][=C][Branch1_1][Branch1_2][N][Branch1_1][C][C][C][C][=C][Ring1][Branch2_2],0.0
2692,[C][N][Branch1_1][C][C][C][C][N][Branch1_1][C][C][C],0.0
2693,[C][C][=C][C][Branch2_1][Ring1][C][C][=C][C][Branch1_1][C][C][=C][Branch1_1][C][N][C][Branch1_1][C][C][=C][Ring1][Branch2_2][=C][C][Branch1_1][C][C][=C][Ring1][S][N],0.0
2694,[C][S][S][C],0.0
2695,[C][C][O][C][=C][C][=C][C][=C][Ring1][Branch1_2][N],0.0
2696,[C][C][=C][Branch2_1][Ring2][P][/C][=C][/C][Branch1_1][C][C][=C][/C][=C][/C][Branch1_1][C][C][=C][/C][=C][\C][=C][Branch1_1][C][C][\C][=C][\C][=C][Branch1_1][C][C][\C][=C][\C][=C][Branch1_1][C][C][C][Branch1_2][C][=O][C][C][C][Ring1][Branch2_1][Branch1_1][C][C][C][C][Branch1_1][C][C][Branch1_1][C][C][C][C][C][Ring2][Ring2][Branch2_1][=O],0.0
2697,[C][C][Branch1_1][C][C][C][C][Branch1_1][C][C][N][C][=C][C][=C][Branch1_1][Branch2_3][N][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][Ring1][=N],0.0
2698,[C][=C][C][C][C@Hexpl][Branch1_1][C][O][C][/C][Ring1][Branch1_3][=C][/C][=C][\C][C][C][C@@expl][Branch1_1][C][C][C@Hexpl][Ring1][Branch1_3][C][C][C@@Hexpl][Ring1][Branch1_2][C@Hexpl][Branch1_1][C][C][C][C][C][C][Branch1_1][C][C][Branch1_1][C][C][O],0.0
2699,[C][C][Branch1_1][C][C][C][Branch1_1][C][C][C],0.0
2700,[C][C][C][Branch1_1][C][C][Branch1_1][C][C][C],0.0
2701,[C][=C][/C][Branch2_2][Ring2][C][=C][\C][=C][/C][C][C][C@@expl][Branch1_1][C][C][C@Hexpl][Ring1][Branch1_3][C][C][C@@Hexpl][Ring1][Branch1_2][C@Hexpl][Branch1_1][C][C][C][C][C][C][Branch1_1][C][C][Branch1_1][C][C][O][C][C@@Hexpl][Branch1_1][C][O][C][C@@Hexpl][Ring2][Ring1][N][O],0.0
